V1,V2
253.19828128275,2044.58604066233
253.313214449017,202.208687700046
249.777239150508,5896.63434903047
255.234222295842,6772.63905913533
266.739471209113,7380.27212874909
247.314655172414,7522.42603448276
252.634272169548,5788.53653095371
260.025860648987,6864.21512106737
260.581149493746,3904.86033353186
274.625634123615,4770.20126307071
274.298111837327,2783.67780198499
270.878131447097,5367.99042145594
280.632739028213,3490.65654388715
276.904136302987,4498.9145027199
287.471930064199,6257.37972954514
291.61975,26.326
294.592763247052,4404.4771649275
284.444794368285,3102.6454242312
295.627926960258,1488.90934479055
296.330251558805,6350.9982799398
297.968112387111,584.278291894303
303.556860651361,2314.56789464317
297.907356690906,6096.34564170366
301.068624161074,3277.50805369128
311.464028225188,5154.45144960884
313.139485186984,6608.01573579408
306.752002981181,5687.86929383268
318.039019671074,2432.6435020961
318.920152091255,6798.55215738139
320.628439582977,2724.22953341309
323.526126531071,5523.00966400719
329.302224411065,261.699335139128
323.799948803277,5608.52809420197
327.984134319162,764.953635243376
349.552374362079,6184.36822074215
295.30065397641,8471.80795282027
347.701390176089,2205.45041705283
335.149873071666,4316.51044717829
320.861569326794,4576.63497547927
331.96521282186,5986.5225433526
334.999877780494,4659.75201662185
320.883293870034,2895.99447513812
344.826715289033,2378.29781199352
336.90994042752,6701.24915313632
351.597025016903,3963.59150326797
348.386862396204,4834.2268683274
351.338186229906,3118.56066120716
351.349609846352,3014.75866784651
354.452327792938,7079.84189200364
363.239438657407,2488.37688078704
364.146750788644,115.5661829653
353.919338777136,3747.30770762796
375.324907358391,5118.11116993118
369.475886112725,1348.52450125896
362.416158774809,6320.96265041413
369.149407783418,3355.5524534687
361.885093167702,36.6184560780834
382.92880921895,2771.56658130602
413.704962432291,3832.62152717106
374.510164190774,5242.76935105551
366.192876770239,8300.75787359966
388.528370640292,1838.02845740066
381.088044092708,3451.66449971735
389.572857875834,5188.79527963058
380.794511175308,3601.69340124677
497.920784156831,3761.5199839968
398.390931503913,8454.14803301533
407.966827503016,1478.07800562927
424.675169811321,6258.72316981132
407.964912280702,3171.25553012967
399.037229282262,5400.31895471631
416.64630175221,230.014498371841
412.143348060874,4405.12739322533
410.759276352225,6379.5325826103
422.250686184812,35.4553217444343
424.311361804996,1651.82562449637
410.536636203303,5488.8507295174
429.400944386149,4471.02539349423
436.75286175521,7285.09245670678
429.416423428683,6565.71901148083
441.267453294002,3363.81668773704
439.094293185664,1718.06152899554
441.633499891375,345.871279600261
441.798621915981,7464.32329406535
432.74757118928,7548.03953098828
437.168073448838,7889.39152969051
438.430677816901,2725.72007042254
458.72970152369,8270.94468795659
443.941922290389,82.878118609407
443.463127834705,5241.39005543423
441.688536859174,4824.26431333417
455.568490374873,7633.36849037487
436.773694581281,6073.44630541872
452.395482251703,3916.19887653878
451.18538071066,5398.06558375635
452.762601339443,1349.47497356362
459.474846238764,6388.22551648005
466.926635217912,3089.43251425755
481.876443014063,1878.66682991674
458.454395743603,6489.78781352926
477.087600507829,3448.38076597545
456.25968503937,4746.9337007874
451.754432157276,7125.63542215201
472.090751277847,8432.35066062301
465.898052873199,5665.75431375653
466.679527651117,6628.68513971706
459.470708783832,2296.40364638541
462.096806387226,4957.63855622089
470.001426307448,5546.90744849445
459.937287247971,7048.19979052108
468.743955250812,679.147149043667
469.587995930824,2631.88131570024
473.874433748584,3614.83706115515
480.081664468162,5804.40256625495
479.15625,6918.2087710084
473.635069556778,139.001779359431
474.301251956182,2203.28075117371
493.781388931473,4906.44810669937
489.343615257048,5337.19651741294
499.084870848708,5205.5073800738
486.391520370984,1225.00596223915
518.758312477655,2863.71240614945
491.361265079883,3219.90479295729
506.477997914494,28.4440041710115
532.787840909091,1958.93715909091
527.95615661468,6420.32315410623
531.622487702038,163.445115952214
508.625881523272,6110.94605077574
534.589229805886,2151.39336255479
525.334136269787,7112.40123881624
527.417085427136,815.9351010371
524.994637270967,3280.76984954566
529.656194950088,5408.63843217851
532.824476854788,2731.60190234623
535.015104808878,3607.08770036991
524.773940847322,6557.05355715428
537.640924319217,7203.32093462761
529.117710453838,2436.13710932822
544.543116490166,1407.65487897126
534.316513761468,4163.32033639144
546.316951738537,4589.776680318
537.436638135996,5976.31764146457
546.115785411038,4747.11655731378
557.816255971838,8396.34492079457
569.513962343981,5837.73778294902
559.107454476479,4838.00047420334
551.952488224452,80.090313331968
556.652783680408,2671.55184870378
553.172212370919,3380.64483154271
569.162137006701,6085.94825018615
559.596146855689,6182.25036350418
561.876255565911,5104.98757378068
566.552245011086,5625.15105321508
562.806606973274,6316.90069190069
565.801150435408,6676.0035152193
567.128711078928,2069.20220854453
569.090194610778,5246.53967065868
576.868146045672,7379.50561217907
572.046306334211,5759.97614991482
572.442903287099,8054.15143454304
592.114603229727,611.441916999479
582.697762609025,5343.72430792567
595.85073697322,31.0095495121445
590.003514938489,1041.2942505649
596.009152985617,4970.97689960773
598.967820683533,3498.88304482912
606.360451878448,4360.27892109642
615.35938433951,5694.40107591154
599.382662611137,2283.00432849789
602.15466195316,4691.51318309029
610.067380885255,7593.13194248661
606.604790419162,8304.71614834847
622.809842331581,122.862398471094
624.234548527282,1354.75881216803
624.26887848565,5222.31976389172
616.46879334258,5552.93974418246
627.703400618294,4455.76122931442
618.692208553017,7106.56145284124
636.916192830655,1031.68405438813
608.605572709896,240.369283928834
663.512813667912,5412.02989855846
635.003266639445,5169.40608411597
639.000280977803,7016.62953076707
648.582571801567,5318.42558746736
648.017484625588,5984.12227179549
646.979204574993,1906.400831817
645.71976735403,6289.5561598308
649.860786173464,1997.34977342186
643.861838828569,6755.46169937245
631.724986210701,7917.13226696084
643.728457403486,8234.00374653852
659.193725355735,3271.46288359335
663.187377078491,74.0244949043447
656.542103729604,7818.21765734266
667.697072768501,3913.85003092146
651.208339744576,7190.09739959994
670.203567813765,4962.347798583
678.878001148765,5081.83744974153
672.260577238439,4143.99426041325
681.893096764574,5569.81944237364
677.126580302794,2223.03901982207
678.913632514818,5661.35444538527
689.392309625534,1112.9432018095
695.606444403055,3577.87353324641
679.309737454304,3111.44477678077
688.337245213095,5842.83199505868
692.36854730378,6093.4481865285
684.944711538462,3440.57021233974
700.465392781316,2823.85237084218
718.129685755304,3517.8597862498
704.167221990837,4479.22636401499
704.249857061178,6565.18310463122
670.819764096663,8401.59824510932
718.013402934537,1034.4454006772
705.896280237335,2398.32428115016
701.047136201699,6993.4938339271
690.743149284254,6479.26162235855
726.068576517738,6781.78491910346
706.26916712631,2742.00628792057
711.456437089316,6231.48284254076
716.734830019243,8233.19846055164
721.787716763006,7214.14537572254
711.268922783603,190.907912297426
717.104497354497,5160.57903439153
726.428132750679,3334.67544584859
721.537910836316,5749.99674585096
736.837623286024,48.8384652393553
725.993854630218,7389.45730027548
704.588925691244,8465.48646313364
723.658037326912,8354.76204093919
742.113377926421,2224.00585284281
745.544588414634,5242.234375
748.98071731585,2981.65085486566
748.758788811907,1104.303053631
755.128772940998,3258.82299408464
747.499821045097,3057.65604867573
772.69996745851,2305.20810283111
753.371405841573,5538.93578815775
760.450482033304,4443.65830411919
755.702230774713,4666.98047181242
768.929020100502,6163.23974036851
768.315516816051,225.219307622728
773.899068538857,5348.6942861115
760.168926645973,7155.13086097043
777.753028667386,5815.15833033465
764.708597432147,1368.49666829189
774.198530537272,2102.18276442676
753.969410754535,3872.32274337233
769.579673321234,5887.97658802178
775.816571130797,5043.00794684732
778.056762235737,2498.71976059465
772.704920324294,8288.63265306122
781.921450470451,4280.79331853261
803.099174840417,3149.00358088121
769.26914817466,5949.39847291816
793.780586080586,5148.96153846154
799.237508634584,4895.64621229565
799.785678766783,6299.40785678767
815.282635423447,6552.54979388154
805.927852760736,1085.31116564417
806.954436927974,1894.37107043374
816.528939544103,8436.2278493558
804.436920459379,2779.95754997873
804.851411899552,943.225799729082
811.386913961875,4086.24746694144
817.586276262852,8336.70339740724
812.392580019399,90.9991513094083
821.570269115762,1221.39256727894
813.634446574513,7436.92382201594
811.811402286033,2644.87440758294
828.279315476191,1960.95848214286
818.897778736252,5209.14147077852
823.094455348381,3553.50883218842
831.775548200248,3869.77678940836
828.520498183705,4992.21657152742
819.951222618441,3323.15728476821
828.364108409321,5535.83624620061
829.231168629882,6733.53099814011
839.065199674002,1748.9292991035
851.375060886508,3980.85359404356
829.627749801219,7840.00490326001
848.428526776412,297.18472598458
842.258264063406,1506.13899091436
855.913318856316,30.2368802026782
844.646463510626,7076.66704149331
849.460694312546,2377.07534029756
858.55114822547,1066.77290651821
873.886389021861,1658.80804212542
866.013364637891,8314.49539461802
863.242480883602,5394.23925233645
869.265671641791,2691.65880597015
859.791073919107,196.249511854951
846.213230310424,7524.77958519724
878.431672203765,6349.04739756368
884.626525751712,4243.99970229235
881.557594826079,967.271106449921
892.407627118644,5471.05956416465
879.938360386275,2776.70351345798
919.885061638869,3243.90633309161
929.159823549372,3315.50738038683
907.50744558992,8239.6068564883
889.497246583724,3044.93493779319
883.0463003663,3506.22080586081
878.870252824099,4649.00311995697
891.176449704142,5587.53917159763
895.154948922654,6833.15615074255
879.327278397131,4747.94371248148
897.453604019276,8411.91325745924
897.657160570366,133.61376317421
917.792448349561,2203.76490144859
903.577096483318,2848.18716990854
894.053276583254,4413.44668672488
918.711386861314,5354.27401459854
923.281901372649,5281.70716827656
922.708501529052,3707.68733944954
909.555277747581,5684.66692031743
915.776794778825,6244.86482958666
924.280435228906,2081.43892424553
936.215809117569,2447.70821114369
956.438873239437,2744.62129577465
920.583038869258,3467.40923144876
933.084332688588,243.65944551902
941.162310637589,937.41118694856
939.797402159244,1043.22317813765
933.448562556346,6126.19012320946
934.137998691956,7011.92271637236
937.317236753856,7757.23697742008
935.336534264513,2031.98559580969
945.652521218173,3056.12015310368
937.456072971675,344.978876620259
944.198270126414,5842.9370592149
963.59848812095,3421.74125269978
957.93198662985,31.618078767621
940.350348269051,6685.50109158956
944.168725974739,6920.48819330038
960.117828659635,7483.33431952663
959.667952706907,8312.79975108899
952.800951789779,4679.10283467825
957.515222141296,5776.07021121631
952.491028338077,5970.55710926866
981.443514644351,161.311536162582
965.328564523925,5116.66979217013
965.346440924813,6271.85709084289
958.281132907207,1703.5123429579
960.883001462482,7308.62402969963
981.039784770911,7685.76830262514
987.512532566706,8413.18848261612
977.321893684986,3897.25178147268
972.03411639712,4449.23999527801
983.4231938613,3554.30389459968
956.136151255026,6611.51331087689
978.87571035747,7212.62456461961
990.855177865613,2274.90197628459
980.41841098357,5522.14033310826
999.62894199165,4027.19969796571
1000.49860910204,5290.93935684878
991.194741753115,4912.22855260991
997.088256373503,3064.41025903553
997.986204683991,5905.70035290343
1004.70113493064,7748.09655917853
1012.2958269978,4100.76887987836
990.930522176098,1149.38933799432
987.557095343681,5675.7536954915
998.37676716062,561.63277124851
997.310713551306,1832.53382685585
1000.71869328494,6163.00842623801
993.548375139009,2651.88681576671
1008.48863129737,6926.45549115768
1009.04998428167,5390.13905480457
1027.52947826087,7385.1967826087
1009.47943368107,6440.53889716841
981.525799516259,2579.79266326256
1019.77984439582,5045.80683199611
1029.04343514478,1059.6751289171
1008.55723960013,1463.26588197356
1030.27786907697,2375.44083812654
1032.37185588035,2863.83004758668
1020.11807253464,3204.85788508557
1041.12139453223,4384.18610484073
1042.7336914812,6512.231580967
1046.68791032826,6595.69815852682
1044.89554207333,6683.51938802427
1046.97494887526,5687.27351738241
1045.66819250278,5979.01039218112
1045.65214440825,7009.74470684039
1050.84703196347,95.6107762557078
1059.38820335637,2461.74432379072
1049.17220801364,3615.18670076726
1047.50052784376,8329.80799683294
1069.25548902196,547.686377245509
1053.11587205794,4660.59404546369
1063.30053689599,6131.01523286303
1058.67285191956,5191.29140767825
1067.84644277508,1372.56230667256
1074.73485444532,3356.55668407124
1067.07574731547,5857.42255973687
1071.51347004423,1440.05388017692
1073.5505068158,2717.79814750087
1076.85115167319,6906.6511299435
1098.77444481273,3035.96577726218
1065.15778109949,1933.06693240326
1081.32151462995,6445.59156626506
1081.97649186257,2660.92095065874
1078.94926083688,3873.53056877975
1066.83738210917,6058.8622463561
1098.86207605344,5636.23514902364
1102.23154540627,3614.61710037175
1121.13237955701,8375.31328104801
1102.58288909115,3214.81133792745
1101.85333454645,4153.41788736239
1115.76781088083,1444.09715025907
1114.60458050946,4671.04603879411
1118.46984183719,4580.87355911
1107.13523956723,6207.52047913447
1118.29041309431,4747.80498830865
1113.53095467695,5694.5324975892
1115.45066175239,2492.44262020439
1120.32280603689,3962.41531581889
1109.962035917,7261.97831953103
1114.5767208413,7994.08556405354
1126.38154685034,29.3057827521883
1121.23808188446,5583.00224340998
1123.61059222006,7611.79020835472
1123.69476135041,6028.45378346915
1127.9218819352,1334.54593874834
1130.87808714803,6486.3677835457
1124.32729898893,6649.2747231584
1120.61990237758,321.113367973547
1124.96893814997,5121.10125889436
1135.82818955043,1682.3042527339
1129.51121794872,2815.88610347985
1142.59352151782,747.714206385932
1154.92145862553,2008.48422159888
1141.70491247883,165.341163184641
1158.76234660281,1540.41753965878
1144.74153278333,8289.27692140686
1155.08548614373,2076.87255362455
1154.2914084507,2699.09816901408
1143.89711519064,2572.35323784547
1153.8869920654,5845.8630680452
1156.20632559984,4123.54620265715
1158.92820619848,3334.28154022749
1164.46150242074,5708.72981414962
1164.01357984293,5314.98134816754
1174.88822463768,6051.34963768116
1172.38856144947,6137.02706832569
1166.1762680976,2325.1000303736
1155.08562816824,6313.7176325524
1190.46378328101,2462.86815486571
1170.85252457924,3927.33811031495
1177.48963062952,6709.86660939993
1181.7148989899,6192.96161616162
1177.52733118971,1438.36414790997
1185.10414615469,3144.77387594355
1189.59578947368,6499.48411027569
1195.44606281293,3738.98270368685
1191.50197325148,7298.99254549441
1204.29747330034,1624.19249804637
1184.70685579196,1728.83150655491
1201.71524559778,2573.90060240964
1197.79622395833,317.6787109375
1190.76926003424,1038.84344683279
1174.69690037744,2191.93503374128
1201.3367523837,4740.57887893672
1200.11247475532,5522.07472425043
1199.46213425129,5927.04475043029
1215.28870751614,2913.34681447192
1199.78909623125,7165.33867544823
1225.68987993139,3916.08113207547
1201.1288182929,4945.5299354163
1215.21350715965,5381.08078649284
1206.28201219512,7437.25112672322
1203.44712286159,5596.6215007776
1222.63060482538,4050.2490911094
1225.61829512575,5744.3741375473
1220.64215225564,1897.17598684211
1206.27245337159,5218.98364418938
1220.61006944444,198.631597222222
1229.87735739905,2809.05345366192
1233.74339622642,1426.57789757412
1222.74277603163,8298.59677582886
1236.48400911162,4159.68838268793
1231.59869848156,5070.20281995662
1245.30367734282,2231.71040925267
1235.33065737655,6282.55846713117
1228.22231404959,3312.99586776859
1240.01132222801,6900.33159812598
1246.76521909617,2997.54641701794
1247.19143760642,4922.28314278764
1249.0630387931,1016.92025862069
1275.25187931212,3975.90011327361
1247.24152642806,6689.27933159516
1278.86443367858,2125.99699298363
1252.96705451693,7719.8535756308
1250.99482294471,5905.72313108304
1257.92612901238,526.281128704331
1249.6297407328,3566.37754446111
1291.64468014584,1717.02673737709
1266.22781429745,5588.01355792933
1252.30404754256,3646.89656280116
1271.69011593633,5209.8431911967
1271.26740616025,3465.13132613648
1273.76237104389,4372.32680538556
1282.55170085254,4804.38499198109
1266.83399014778,2700.94704433498
1269.13428139945,2321.47709539391
1275.71807672097,3192.68260641093
1276.10280647047,6372.14597544338
1288.20793668999,3332.4484459227
1271.76753121998,5426.86911623439
1275.33067226891,8282.12142857143
1286.71357850071,1249.07743988685
1312.05476553242,3743.92288809887
1288.84040460804,5986.87594830008
1292.38775802752,5819.58486238532
1280.66032015523,260.991874848411
1285.90927714369,1485.28855721393
1291.13393681877,2573.18732680584
1303.01454385192,7575.70196121639
1287.30475474221,118.765772541155
1306.45368951171,5899.45697394351
1310.66888474847,1396.29944104339
1304.90002290426,4979.33852496564
1311.89220380602,5080.42946593002
1295.44390243902,2392.76075388027
1310.46187106918,8205.62893081761
1318.96070220647,1008.15123208246
1296.14198104442,2503.76398438952
1316.69349411105,6668.86735838474
1308.36424291939,5349.33442265795
1327.34644149578,1868.79010856454
1321.79399463807,7380.1435924933
1327.84765806152,7480.07195857165
1329.59341650383,5259.74883511198
1349.01184326572,7308.30452311957
1338.63005780347,2351.34182869154
1331.25332614168,8296.13825961884
1352.04502311998,911.207958140667
1340.98825710754,7248.44107952204
1340.59832483613,1069.41387472688
1339.65874939409,7807.15058975602
1349.57329482948,6768.74848734873
1361.73151586766,4287.7434166104
1363.81213129632,6338.83860232945
1358.76347509666,419.142445606853
1356.54850202429,7183.01214574899
1376.96218641274,7894.45770005494
1358.27179609338,8201.42591710338
1374.64236864053,5462.22368640534
1365.26290926861,5133.97524026714
1368.54257185265,2770.41289974362
1372.2499605989,1589.51646966115
1401.79466044205,5723.40637537384
1383.77910512598,1901.21350999131
1388.74772539289,5347.56575682382
1381.62092922275,3313.25846721667
1384.5816095669,5623.3139948287
1369.19139123751,3183.71935049962
1365.64918282022,3403.17027746104
1378.04619780918,5850.95253214796
1394.92776523702,8322.24472181649
1396.04375917768,4668.12657856094
1398.95224586288,3525.94609929078
1396.89994706194,3000.69465325569
1388.94723796034,1470.29497167139
1390.27182736092,4434.28430013859
1397.2418699187,5558.50388026608
1405.66565923687,5412.91367585946
1404.66413902054,8252.05908372828
1398.42733642734,207.065702065702
1406.9100408905,3826.18588953073
1415.07997762864,815.121085011186
1414.2427842034,4749.96655204751
1402.95863815419,8183.84271243669
1421.02931719312,3586.02931719312
1402.93813750166,1764.49397271162
1420.12101571517,6834.78291751754
1412.66120729995,2465.60374356575
1411.80053613979,4831.31582605242
1425.04740338164,1841.99154589372
1429.95273787216,2798.02186133666
1433.85978448849,5150.45723027804
1426.99557783019,955.47641509434
1443.47082437276,2132.67913978495
1390.39991239597,2200.7250109505
1442.62134088763,4984.21026125275
1428.11725206612,1377.6148415978
1434.86502957519,3650.80534145904
1450.87748745458,1559.60754455788
1445.09173126615,6327.27260981912
1442.46114306694,7411.78472647167
1476.22462562396,8205.84775374376
1437.31963094912,7055.9040833105
1446.64018078437,4919.80376148127
1447.68703087886,5942.5216152019
1460.65886065438,2639.51253944527
1458.88437629507,3029.93631717088
1467.45732727707,5271.38202247191
1456.3646057523,6936.90412835062
1471.38619014573,7666.35808466343
1469.00739176346,1733.84371700106
1484.81326352531,6613.17551732735
1481.87214696604,4076.40972351086
1457.33867236163,7480.06157679302
1504.75544709779,8270.63168903608
1481.23428479795,3689.51507376523
1490.95208858678,2378.38877316084
1481.06149231346,1113.47037870266
1491.09367609254,6111.25532133676
1475.67868364478,1619.7550851662
1518.92535463435,3326.09206720837
1494.13522400329,4391.43012741471
1497.10396332446,7800.68944099379
1492.2101722282,5369.63724434876
1493.24593113601,7152.20193015458
1493.9491552187,5205.51444812885
1500.91787744788,745.327700568541
1508.44448379671,1792.72782008146
1511.16548630784,2463.43543437205
1509.21862799777,7292.20580033463
1514.010998011,4853.30817830818
1511.02644199611,3478.70174983798
1519.44089325958,5297.26592911289
1511.82340363495,6276.08999902809
1456.3092869982,6431.81180347514
1520.97376873662,7450.2994289793
1520.94824934407,8022.58608522573
1513.52770686289,3560.33053010963
1522.56813559322,4284.79559322034
1525.04878497791,1199.71815169367
1529.58175762785,96.0618822518264
1530.0484898864,1603.58520365752
1517.3705,4611.47392857143
1541.7699674738,5531.62143115287
1514.56965637018,2284.84133482198
1533.37267790797,2784.38468133752
1530.23025092937,3036
1548.08004926108,5359.77955665025
1536.98876246664,7603.79772439949
1547.17142122848,869.581727062452
1540.81791155704,1729.16833890747
1536.1608126068,1463.68862730207
1535.87128569358,1345.27148862154
1546.09157009771,6016.12428993411
1547.8180761889,2911.18989127728
1554.22552886339,6362.8528146289
1553.88394730217,2563.70009230511
1559.41955835962,4138.32217802771
1566.02582180312,6189.75226932229
1577.39759807846,1584.33290632506
1580.38527909843,3009.83711921113
1565.94046545192,3585.35720728847
1577.62708623088,5111.19593184979
1577.56836542091,6502.79237448094
1581.148158071,5243.4301406564
1595.10899752711,3226.70534525395
1585.6167192429,6879.83596214511
1594.975,1436.21698113208
1574.48478701826,6805.58157055926
1603.25443947404,6957.84478785414
1588.48113570741,7174.65736284889
1604.5889470242,1038.64437540876
1606.58369052722,5759.47353193313
1608.38262195122,3472.70753484321
1601.19148181012,1147.38615794144
1619.71887807377,6385.54456967213
1636.19185836445,7370.95652173913
1629.70848892208,1712.26686582026
1644.69087952297,3587.4607670416
1592.37719600413,8200.52554828339
1609.40628842438,848.701826804848
1616.8372540633,1318.7872112917
1621.20061273119,4620.25689322592
1619.05921126131,2147.63512456709
1629.68919675343,5677.90638119228
1629.6485929621,321.731009054926
1623.9944268995,5335.81850269367
1625.09648053903,3825.03712995484
1635.03352453792,6751.05965583174
1625.67763743106,4164.9131827077
1634.56406802492,3308.9909075602
1642.43715220949,2742.99263502455
1632.560847671,1629.56000839278
1655.26812655166,5494.69482462283
1644.51946038145,2610.48953326097
1646.96910441924,4034.51263199061
1664.55094241292,2033.72726483106
1651.23268912203,4903.33727222529
1651.22720867209,2264.04737127371
1656.6365412163,5144.56283370231
1643.98528113041,6311.03458934354
1660.1021335807,7209.91864564007
1652.42724161533,3375.29637234771
1661.08136949755,5285.74121831925
1659.06256410256,1542.17037037037
1650.81181765945,5988.70628232139
1667.66929133858,8220.3624015748
1657.5759375,1006.78375
1666.96369164729,1473.50491861921
1659.43095138307,6230.52168901928
1670.09802102659,1416.48701298701
1668.39482044199,3138.63093922652
1656.29776674938,5877.50660369807
1702.757652109,862.054777902202
1675.41017780503,8157.57602697731
1703.238863915,4195.15617763248
1674.68243841928,948.926103136629
1690.91610504299,1623.41854520102
1676.31472353193,6533.89905700814
1678.56028368794,1318.14893617021
1679.99757905886,2541.22545014374
1673.7196021065,1946.34967817437
1687.01601016518,1106.03608640407
1680.04869989944,2888.6027869559
1691.25354372827,4572.93701524472
1652.79479054439,4387.82939349769
1701.53354632588,2170.86277194584
1705.56477876106,1684.44707964602
1711.60286103542,6624.08320358116
1713.40442396313,598.647926267281
1714.77564102564,6330.66025641026
1716.16111308047,6908.30893300248
1717.94094284234,2250.75427387325
1725.48164528969,1300.60106147722
1723.64207023181,2753.68212072527
1725.06535178098,3737.76214306741
1712.51919961887,5631.39456884231
1694.52493679614,3896.25350494139
1723.8675088745,5069.21977448319
1722.02814891685,5766.84459722402
1717.57865382178,7562.29243250095
1729.74901811732,7081.79323451159
1734.44117071261,671.526233359436
1732.24792013311,1419.26975873544
1730.73560486001,5406.11687797147
1724.4648229015,8186.54876273654
1730.32479821876,1154.55051489006
1737.0130484115,4688.38880484115
1727.57863501484,5967.28224821086
1735.46527628467,3982.6153515373
1742.70764737122,461.351699415826
1741.00069192181,6397.59747448538
1727.21899224806,4952.4496124031
1741.13371887171,6783.0142806562
1738.9501867995,7260.32801992528
1742.53152434158,2557.80526735834
1746.68552412646,7320.77893986213
1760.58313796996,6079.93826517322
1745.28189300412,6219.59538506761
1739.55135520685,1582.90977175464
1750.66398344066,35.1147654093836
1765.78898916968,3883.33086642599
1776.13941967445,8212.72434536447
1765.92258652095,4901.7866575592
1779.1922924116,5899.80810488677
1768.24441504997,2673.76116990006
1767.13239815527,4627.0074942352
1779.02353254596,6703.38460172276
1766.83023116181,1875.92299609727
1799.26035356657,5960.8275435777
1786.93932913102,2209.98851868528
1784.26593643383,2608.88669420004
1783.23973509934,579.219867549669
1785.78380400224,3105.27585561997
1785.72832252836,5196.32536466775
1803.3955911078,4110.69640033485
1801.70525850641,1566.38091029607
1799.28894873329,3321.47905445841
1789.83703897463,1387.34867904787
1804.88638549251,2520.50460228053
1793.75886385896,3734.94280117532
1795.15363283417,4956.72878535774
1785.39201289398,8143.19126074499
1802.05496936692,3460.41720558203
1805.19817589577,4851.12990228013
1817.49519094767,897.773974540311
1822.44550243112,5555.77613452188
1815.17614678899,6192.49334862385
1811.43418839361,6373.17640874685
1820.21000211909,7191.07724094088
1824.95539465451,6849.85313310092
1826.14497133924,2061.10609692548
